row,id,date,query,handle,tweet
253116,1983910243,Sun May 31 14:04:24 PDT 2009,NO_QUERY,VballChicaxLOVE,my twitter picture isn't showing
253150,1983915364,Sun May 31 14:05:00 PDT 2009,NO_QUERY,kITAkATTmONROE,sorry twitter I have over 80+ ppl I have to interview  soooo im gone for the moment! need me? IM me!
253186,1983922172,Sun May 31 14:05:44 PDT 2009,NO_QUERY,KimberlySaia,about spymaster twitter game..i was hoping 2 see ppl refusing 2 use weapons/assassinate.
253303,1983951483,Sun May 31 14:09:07 PDT 2009,NO_QUERY,jcshy,why are updates on twitter talking ages for me lol
253390,1983976761,Sun May 31 14:12:00 PDT 2009,NO_QUERY,riversideboy,"okie peeps im leavin d twitter buildin..see ya kayle, megan, alex! nite nite to u all, n have a nice day tomm!! eeeeks monday back again"
253466,1983996517,Sun May 31 14:14:20 PDT 2009,NO_QUERY,super_cooper,smashed my face into a sliding glass door  lol i'm a dumb ass. my nose hurts. &amp; i feel bummed. fuck twitter nobody reads this anyway k bye
253607,1984030713,Sun May 31 14:18:21 PDT 2009,NO_QUERY,lisa_bambi10,is mad that twitter wont post my AMAZING picture.
253713,1984053255,Sun May 31 14:20:59 PDT 2009,NO_QUERY,angeswanSAPC,had a conversation with Aunt L. Explaining twitter but not twittering Gokey...im still so embarrased of my love 4 idol
253774,1984068648,Sun May 31 14:22:50 PDT 2009,NO_QUERY,lynnesse,"@paultheplumber I've had a lovely day pottering in the garden! Sadly it's back to work tomorrow for me, so not as much time to twitter"
253869,1984095339,Sun May 31 14:26:00 PDT 2009,NO_QUERY,forwards1,@PARKJISUNG @ReedoMUFC oh his whole twitter page is gone? another fake
253904,1984100549,Sun May 31 14:26:36 PDT 2009,NO_QUERY,tashamclellan,shower then bed. maths in the morning. night twitter. wish i could relive the past week again &amp; again (minus the bad parts)
253929,1984105032,Sun May 31 14:27:09 PDT 2009,NO_QUERY,destinyeyes,@jenae90 lol i always miss when @teemwilliams is on twitter
253934,1984106123,Sun May 31 14:27:16 PDT 2009,NO_QUERY,KayleenDuhhh,"everyone, my twitter name now has 3 H's because twitter is being dumb"
253949,1984114780,Sun May 31 14:28:17 PDT 2009,NO_QUERY,ArunGeoJohn,Last.fm is currently offline due to datacenter temperature issues.  http://twitter.com/lastfm
253992,1984122453,Sun May 31 14:29:12 PDT 2009,NO_QUERY,BurningSunset,I havent twittered in like forever! I wonder what Adam is doing. I miss my baby!
254021,1984128934,Sun May 31 14:29:59 PDT 2009,NO_QUERY,ArunGeoJohn,Last.fm is currently offline due to datacenter temperature issues @lastfm  http://twitter.com/lastfm/status/1983673685
254297,1984201380,Sun May 31 14:38:23 PDT 2009,NO_QUERY,Abbbbyyy,@vicjustice my twitter's being dumb too it won't let me add a picture  it's so annoying!!!!
254318,1984204073,Sun May 31 14:38:43 PDT 2009,NO_QUERY,rachLOVESmcfly_,"im officialy going now, im very very very very very very VERY. tired   nighty night twitterland â¥"
254343,1984209961,Sun May 31 14:39:25 PDT 2009,NO_QUERY,moniquemarrie,good morning twitter and good morning swine flew? I woke up with a sore as throat omg omg I was just sick like a month ago exaclty
254371,1984219400,Sun May 31 14:40:30 PDT 2009,NO_QUERY,starcrossedlvr,i seem to never get input on my eye twitterpics...wonder why? guess that means NO to tutorial.
254421,1984252740,Sun May 31 14:44:35 PDT 2009,NO_QUERY,Caramellhuney,Dreading going to the slave ship tomorrow. Guranteed to be busy. No time for twitter for sure.
254433,1984254081,Sun May 31 14:44:43 PDT 2009,NO_QUERY,tambourinetotty,catching up on twitter following a relaxing sunny week in Crete. Looks like an ironing day for me tomorrow
254450,1984256853,Sun May 31 14:45:03 PDT 2009,NO_QUERY,divaxatlanta,wow how pathetic of me to abandon my twitter so quickly haha. new york is getting more pleasant. got chased by a pitbull yesterday though
254493,1984268517,Sun May 31 14:46:23 PDT 2009,NO_QUERY,TeenCrazeMag,"Wow, people really do say some interesting stuff on twitter.  Working on homework ... still"
254615,1984293681,Sun May 31 14:49:25 PDT 2009,NO_QUERY,okneil,"something is wrong with my little picture in twitter, sorry peeps"
254631,1984300636,Sun May 31 14:50:15 PDT 2009,NO_QUERY,JelleDeVroe,"i should stop twittering this much, it confuses people.. but it's so addicting  anyway, i'll quit 4 the day, goodnight ^^ i love you all"
254660,1984305160,Sun May 31 14:50:47 PDT 2009,NO_QUERY,quincisherbert,"@PPPhilip ahahaha awww.  It's okee.  I would say do it at school, but they just blocked it  twitter loves ppphilip."
254785,1984335092,Sun May 31 14:54:23 PDT 2009,NO_QUERY,EMMAKATE76,@Pixie_Anna twitter is being an ass! so I did say earlier awwww know what you mean about work tomorrow  hope you had a good break though.
254858,1984353260,Sun May 31 14:56:33 PDT 2009,NO_QUERY,SiSiSaysRawr,Wow. i havnt twitter in a while. i feel so... empty
254860,1984353524,Sun May 31 14:56:35 PDT 2009,NO_QUERY,Jess_Moody,"don't think i will twitter on holiday, it will cost lots on our phones and it doesnt work anyway  not twittering for 2 weeks! :O :L:L"
254908,1984360890,Sun May 31 14:57:29 PDT 2009,NO_QUERY,RoboSteel,@cocochen68 no problem it really worrying that this sort of stuff is out there i taught twitter was safe
254927,1984370126,Sun May 31 14:58:35 PDT 2009,NO_QUERY,kirstydallas,"ok, my twitter virginity is busted, but having trouble finding my friends who are all still hooked on facebook"
254994,1984387721,Sun May 31 15:00:36 PDT 2009,NO_QUERY,kenshin159,@icochea1 welcome to twitter! I still have insane pain in my ear from the pressure of landing + sinus.
255018,1984391138,Sun May 31 15:00:59 PDT 2009,NO_QUERY,princesspinkla,i can not find my friend here on twitter she has acount or page ahhhhhhhh     :|
255223,1984439414,Sun May 31 15:06:38 PDT 2009,NO_QUERY,sld0504,@WMFans I love WM he is so hot and has brains- what happened to his myspace and twitter pages? i cant find them anymore
255258,1984446217,Sun May 31 15:07:24 PDT 2009,NO_QUERY,Eazzy15,"Got phone up to twitter, just need to get a new phone so I can update"
255326,1984464787,Sun May 31 15:09:35 PDT 2009,NO_QUERY,timbe2,@timbe2 has 81 followers on Twitter: http://twittercounter.com/timbe2  it went down..
255358,1984473233,Sun May 31 15:10:31 PDT 2009,NO_QUERY,raquelramosx,@michelleclaudia dont cry  LOL go to twitpic and click the 'bin' then go to your twitter oage and delete the box
255389,1984480188,Sun May 31 15:11:18 PDT 2009,NO_QUERY,EvilSue,good morning twitterverse! the rest of the state slumbers on a public holiday monday while we uni workers go to the salt mines
255467,1984498350,Sun May 31 15:13:30 PDT 2009,NO_QUERY,bah182,"@jeremylenzo really? and how twitter is suposed to act? I don't know how to be it  hahaha sorry, I always forget to check my DM"
255485,1984501174,Sun May 31 15:13:50 PDT 2009,NO_QUERY,sld0504,"@Prisonbreaknews thats sad he no longer has his myspace and twitter- guess pc stuff isnt for everyone, im sure he is very busy anyhow"
255547,1984515293,Sun May 31 15:15:30 PDT 2009,NO_QUERY,tingtc,ughhh frustrated with my twitter profile pic
255591,1984527103,Sun May 31 15:16:54 PDT 2009,NO_QUERY,camillekern,mmmm...kinda bored with twitter - going back to facebook
255719,1984558219,Sun May 31 15:20:40 PDT 2009,NO_QUERY,xoprincessppxo,no time to twitter....sooo much to do
255825,1984580535,Sun May 31 15:23:20 PDT 2009,NO_QUERY,TeLisaD,@FoxBrownFox me funny? funny me? apparently I'm funny looking too...twitter won't show my profile picture
255866,1984592315,Sun May 31 15:24:47 PDT 2009,NO_QUERY,ElfEnvy,You know you're following only celebs on twitter when every message you get says &quot;Going to the MTV awards....&quot; Hey! Hook a girl up!
255876,1984593488,Sun May 31 15:24:56 PDT 2009,NO_QUERY,Therese_2t_,wondering why @patsabob isn't twittering tonight
256059,1984634323,Sun May 31 15:29:53 PDT 2009,NO_QUERY,diannehotchkiss,Ano twitter is not made 4 moanin but ma feet r stingin!  stupid god damn blisters a nees nu feet! Hmm...
256072,1984638149,Sun May 31 15:30:17 PDT 2009,NO_QUERY,CandyWWGM,Seems my profile pic is affected by the twitter bug  I have been reduced to an error-like icon.  Drat.
256180,1984665055,Sun May 31 15:33:31 PDT 2009,NO_QUERY,Alli_Iraheta,"I forgot my password to twitter  it took me 2 days to remember. Alright, Well were starting rehearsels soon so &quot;Tweet&quot; me with questions!"
256400,1984715554,Sun May 31 15:39:43 PDT 2009,NO_QUERY,flexyflow,"need un joli background twitter, j'en ai marre"
256430,1984723166,Sun May 31 15:40:37 PDT 2009,NO_QUERY,Impala_Guy,@19fischi75 oh my! twitterland is dead slow tday
256459,1984728550,Sun May 31 15:41:18 PDT 2009,NO_QUERY,zannaland,@mandyremains I didn't wake you up did I? I should've read twitter first!  What happened? Are you sick??
256465,1984730378,Sun May 31 15:41:32 PDT 2009,NO_QUERY,jamesrawson,"ah music, mag, myspace, facebook and twitter. silly last fm temperarily offline"
256531,1984746857,Sun May 31 15:43:37 PDT 2009,NO_QUERY,RachelRoth,@LsRccrd thanks. I've worked nonstop for the past couple days. No time for twitter  what did you think of that cavs game?
256541,1984748500,Sun May 31 15:43:49 PDT 2009,NO_QUERY,ARobotsDeath,@lilyroseallen crazy how @iammarkronson has been on twitter 2mins and has 2200+ followers. I've been here months and barely have 100
256585,1984758801,Sun May 31 15:45:06 PDT 2009,NO_QUERY,coleman_jdc,stupid twitter wont do what i tell it to
256609,1984763745,Sun May 31 15:45:39 PDT 2009,NO_QUERY,camilleofficial,You know what I dont like? When you try to change your twitter background &amp; it says it worked.. but it didnt
256623,1984772076,Sun May 31 15:46:40 PDT 2009,NO_QUERY,iCarlycruise,@aleyrose I asked Dan Schneider to see if he could get Drake Bell to get a twitter account  but sadly I nit hear from him
256626,1984773019,Sun May 31 15:46:47 PDT 2009,NO_QUERY,TalkyMcSaysAlot,My mommy says I twitter too much.
256636,1984774556,Sun May 31 15:46:58 PDT 2009,NO_QUERY,jennyGPA,@archangelmaggie did you see Claudia (DAvid's sis) has a twitter now. I put in a request but she hasn't accepted yet
256640,1984774876,Sun May 31 15:47:00 PDT 2009,NO_QUERY,lih182,i think twitter hates me! why he don't accept my photo?
256678,1984781287,Sun May 31 15:47:47 PDT 2009,NO_QUERY,jadorexx,@LauraCavolo it's all your fault! if i wouldn't have gotten the notification that you got a twitter i would have never came on this again
256745,1984799899,Sun May 31 15:50:03 PDT 2009,NO_QUERY,Tentationem,I'm not getting all my twitters.
256761,1984804041,Sun May 31 15:50:31 PDT 2009,NO_QUERY,samuelaguilera,ok. again changing my mind about twitter clients... think I'll use #destroytwitter for now.support for ping.fm is the only thing I miss
256770,1984806573,Sun May 31 15:50:49 PDT 2009,NO_QUERY,lillyluck,@twitter  : having a lot of trouble changing my profile pic
256914,1984840634,Sun May 31 15:54:54 PDT 2009,NO_QUERY,okelay,twitter still won't let me upload a pic
256928,1984844152,Sun May 31 15:55:19 PDT 2009,NO_QUERY,stelleisonfire,@Abigailjune92 Weeeeeelllllll helllllllo abbiie! No one ever tells me they have twitter and I've had it for ages. Hope you're not too ill
256947,1984847845,Sun May 31 15:55:46 PDT 2009,NO_QUERY,wilg,still miss my old timeline.. follow lots of tweeps that reply a lot and now I need to check profiles before I see them..  #twitter
257028,1984865658,Sun May 31 15:57:55 PDT 2009,NO_QUERY,MmmCharmm,@prchrzdtr I watched almost all of it. Too bad Padalecki don't know how to use twitter.  Did you watch all of it?
257132,1984893318,Sun May 31 16:01:04 PDT 2009,NO_QUERY,myozeyaoo,"have sort out twitter and FB text with my new orange network. can't sort out to surf the net, i may have to get a new phone"
257174,1984901167,Sun May 31 16:01:58 PDT 2009,NO_QUERY,shabongo,i still dont understand twitter!!
257321,1984939057,Sun May 31 16:06:23 PDT 2009,NO_QUERY,impactSP2walden,Boo! I just tried to upload a new profile pic and saw that @twitter has identified a bug with uploading pics.  http://bit.ly/PD3mk
257998,1985089792,Sun May 31 16:24:36 PDT 2009,NO_QUERY,MM_Wahl,Just started Twittering! So this is my first twitter.anxiously awaiting game 2!.. But i hafta wait till Julie and Nate finish the Hills
258035,1985097775,Sun May 31 16:25:34 PDT 2009,NO_QUERY,Arbrie,"@MsWetcha i dont remember, but I probably didnt.  I'm about to do some now.  I hate how i get my twitter messages days late."
258054,1985101684,Sun May 31 16:26:04 PDT 2009,NO_QUERY,JesseMea,Katelyn twitters more than she texts he own cousin
258065,1985106604,Sun May 31 16:26:40 PDT 2009,NO_QUERY,ednarheiner,My dear twitter don't be angry at me can u please give me back my picture
258218,1985138158,Sun May 31 16:30:34 PDT 2009,NO_QUERY,wisdompathart,@GoHeadOverHeels i've been having a lot of problems with twitter 4 days  I still cant get my background to upload  it does but doesnt show
258514,1985208582,Sun May 31 16:39:01 PDT 2009,NO_QUERY,HarryLima,twitter= novo viciu  {2}
258566,1985222028,Sun May 31 16:40:40 PDT 2009,NO_QUERY,MissBuOdushola,Is so happy. . I have 'twitterberry' !! I need to be studying right about now. . .
258571,1985222980,Sun May 31 16:40:47 PDT 2009,NO_QUERY,KelsLovesNkotb,@jonathanrknight Im so sad Jon my old twitter got deleted and now i don't have Any dms from you in my inbox  it makes me sad I love you
258790,1985272448,Sun May 31 16:46:50 PDT 2009,NO_QUERY,merder4ev,omg twitter won't let me use any of my good pics !!
258802,1985274063,Sun May 31 16:47:02 PDT 2009,NO_QUERY,josiecat85,Is missing twitter
258842,1985282972,Sun May 31 16:48:06 PDT 2009,NO_QUERY,TimCary,And I don't know where to go to make me one of the 3 percent or whatever that lets me read these @twitter replies to those I don't follow
258872,1985287729,Sun May 31 16:48:41 PDT 2009,NO_QUERY,iBrittanyAlexis,Ugh!  I must take a twitter break. The blackberry is dying
258912,1985297215,Sun May 31 16:49:51 PDT 2009,NO_QUERY,MommasintheHous,"@Momsmostwanted had problems signing onto twitter yesterday night, and when I finally got on, you were done"
259127,1985350086,Sun May 31 16:56:12 PDT 2009,NO_QUERY,ngaulin,"@brentspiner Dont get me wrong I love your work as an artist, but as a twitter'er, I cannot continue  Dont hate me"
259156,1985358033,Sun May 31 16:57:10 PDT 2009,NO_QUERY,alwayskate,"ah... twitter won't show my picture  ohdearyme... well, I guess I'm signing off for the night...."
259167,1985359087,Sun May 31 16:57:17 PDT 2009,NO_QUERY,jackiebradli,I can't wait for Tuesday!    I really need the end of school. Also I haven't updated my twitter in like 8 years. It's boring
259171,1985360818,Sun May 31 16:57:30 PDT 2009,NO_QUERY,luvshealuv,Whoa buddy 58 new tweets 2 look @. The Seal has been keeping busy. I haven't tweeted twitter all day
259172,1985360885,Sun May 31 16:57:31 PDT 2009,NO_QUERY,Diamond_Ice,And at this present time I am not feeling twitterfon!..hopefully I get used to it or I'm gonna have to add a next twitter app   Y in NYC!
259175,1985361229,Sun May 31 16:57:33 PDT 2009,NO_QUERY,lolyle,why won't twitter let me have a picture?!
259370,1985413430,Sun May 31 17:03:22 PDT 2009,NO_QUERY,deannefl,@iLLBLvnDW4Evr32 LOL! Sorry twitter was hungry for a snack &amp; decided on your profile pic!
259470,1985435472,Sun May 31 17:05:51 PDT 2009,NO_QUERY,ChrisCantank,ok twitter won't let me upload a new picture
259495,1985441614,Sun May 31 17:06:32 PDT 2009,NO_QUERY,jleviesquire,Trying out Uber Twitter... Seems better than Tiny Twitter... Sorry @tinytwitter  I feel bad
259505,1985443843,Sun May 31 17:06:47 PDT 2009,NO_QUERY,Pekalove,arrrrg!! I can't get my twitter to upload ma picture  Anyone know how to fix this??
259543,1985453214,Sun May 31 17:07:54 PDT 2009,NO_QUERY,iluvmiley23,Hey twitter bud Whats up How r U i haven't heard from you all day and im starting to get worried  Love you  @sharpaiy18
259632,1985477743,Sun May 31 17:10:47 PDT 2009,NO_QUERY,impactSP2walden,Great...I've managed to annihilate my smiling face from the twitterverse in my eagerness to upload a new pic &amp;  @twitter has no solution
259875,1985538591,Sun May 31 17:17:46 PDT 2009,NO_QUERY,willowtreesburn,this twitter shit is WEIRD....
260157,1985603611,Sun May 31 17:25:26 PDT 2009,NO_QUERY,jenlovesyee,"okay everyone, we NEED to convince granny to change my phone plan so i can have twitter updates on my phone. i miss everyones tweets."
260184,1985610680,Sun May 31 17:26:15 PDT 2009,NO_QUERY,ronearl,"Oh, twitter, why won't you give me back my new face."
260222,1985621342,Sun May 31 17:27:28 PDT 2009,NO_QUERY,Dawneman,"I feel so unloved, I only have two followers on twitter.  #twitter, #tweet, #followers, #popularity, #followers"
260255,1985628914,Sun May 31 17:28:21 PDT 2009,NO_QUERY,kittehsayschu,@ItsJustJosh my twitter photo's broken too
260373,1985658193,Sun May 31 17:31:42 PDT 2009,NO_QUERY,love_travels,@PanInScarlet I'm sorry-- I feel for you. I hate twitter spam too. And I am counting days on fingers. I'm gonna miss you.
260444,1985675771,Sun May 31 17:33:42 PDT 2009,NO_QUERY,Dudegas,"que paja q la mama de @dayjas este n twitter, my mom think is bored!!"
260560,1985704613,Sun May 31 17:36:59 PDT 2009,NO_QUERY,Leahhh_x,stephens gone im all alone  better go then night twitter
260607,1985713388,Sun May 31 17:37:59 PDT 2009,NO_QUERY,i_dem,all my friends stopped twitting  i miss the golden days of twitter.
260777,1985753106,Sun May 31 17:42:26 PDT 2009,NO_QUERY,StevoTrinidad,"My boss just called and asked me to keep the shop open an extra hour...  What sucks is, my boss is my roommate and he's on twitter..."
261027,1985817688,Sun May 31 17:49:55 PDT 2009,NO_QUERY,lexatadz,I wish I knew how to make the background work on my twitter
261113,1985837261,Sun May 31 17:51:58 PDT 2009,NO_QUERY,CHICONDAMAN,not feeling so hot........gonna take some medicine and head to bed...good night twitters!!!
261208,1985858568,Sun May 31 17:54:24 PDT 2009,NO_QUERY,darwinstorm,@Pelsi Alright not so worried about you now. I keep looking at my phone hoping it will break soon...I want to twitter from my phone
261304,1985881839,Sun May 31 17:57:06 PDT 2009,NO_QUERY,Jaejeter,"@Gavinluvbeyonce I wish Beyonce had a twitter so badly, Kelly, Michelle, &amp; Solange has one why not Beyyy ughh c'mon Beyy!!"
261318,1985884378,Sun May 31 17:57:24 PDT 2009,NO_QUERY,Heartnet13,Wifi for my phone is kinda on and off. I definitely think its damaged. I couldn't update twitter for like 10 hours  I just woke up btw.
261330,1985886890,Sun May 31 17:57:42 PDT 2009,NO_QUERY,baikuh,"I haven't gotten any twitters since, like, one. Why ?"
261351,1985891595,Sun May 31 17:58:17 PDT 2009,NO_QUERY,BetzyJae,"At recess, Nicolas a mole cause she doesn't have twitter... Burnt my finger on my sausage roll  thinking of you Millie ilyfaad"
261521,1985937520,Sun May 31 18:03:19 PDT 2009,NO_QUERY,Annnieeeee,how do i change my freaking twitter picture!!! IT WONT CHANGE
261589,1985953840,Sun May 31 18:05:12 PDT 2009,NO_QUERY,GraceMaryLove,@rianneramirez yeup sis. poser sya sabi ni ate Alec. sya nag tweet na wlang twitter c kimmy.
261721,1985985270,Sun May 31 18:08:23 PDT 2009,NO_QUERY,ssigafoos,twitter ate my picture
261741,1985991668,Sun May 31 18:09:02 PDT 2009,NO_QUERY,macMATHster,@MunozScience I emailed it cuz it's 2 long 4 twitter limits
261869,1986025948,Sun May 31 18:12:16 PDT 2009,NO_QUERY,Niajae,twitter doesn't like me
262266,1986145048,Sun May 31 18:23:40 PDT 2009,NO_QUERY,I_Support_DemiL,Where'd my pic go...stupid twitter!
262337,1986167054,Sun May 31 18:25:43 PDT 2009,NO_QUERY,R3DZO3,twitter isnt working on my phone
262389,1986180613,Sun May 31 18:27:00 PDT 2009,NO_QUERY,Candiiluv,twitterin alone
262420,1986187366,Sun May 31 18:27:39 PDT 2009,NO_QUERY,OhhCore,Doesn't like twitterberry  Not at all. Blah lol
262464,1986203121,Sun May 31 18:29:08 PDT 2009,NO_QUERY,rohant,"@mikefoong Tweetdeck, Twitpic all don't work in this internet connection, twitter web page is the only hope at the moment"
262468,1986204350,Sun May 31 18:29:15 PDT 2009,NO_QUERY,genesisynavarro,"i'm back on twitter.. over the weekend? hmm.. looked for a new place, got my left toe thumb dead.. ouch!! it still hurts right now.."
262505,1986212393,Sun May 31 18:30:02 PDT 2009,NO_QUERY,alxs812,not understanding twitter!!
262542,1986227744,Sun May 31 18:31:21 PDT 2009,NO_QUERY,jianxiong,addicted to twitter. Time to get out of bed. It's monday
262550,1986229083,Sun May 31 18:31:27 PDT 2009,NO_QUERY,smokeysunny,"i don't know what prob is here, twitter is nt changing my profile picture"
262740,1986307533,Sun May 31 18:38:54 PDT 2009,NO_QUERY,rach210,good morning twitter!!!! how are my slowly decreasing followers going? sorry for lack of tweets lately  internet has been stuffed!
262985,1986384052,Sun May 31 18:45:54 PDT 2009,NO_QUERY,hopeful420,@alice2003 i know  twitter fail
263064,1986412610,Sun May 31 18:48:04 PDT 2009,NO_QUERY,sweetvoyce94,@hayleeraea uuu biiitch! lmao i rly have to get off twitter..the east coast ppl are ruining it 4 me
263265,1986477100,Sun May 31 18:53:16 PDT 2009,NO_QUERY,VanitySnob,smh @ my brother calling me to tell me to read Tyrese's twitter about Eminem getting Borat's sack in his face. He dont have a twitter
263283,1986484647,Sun May 31 18:53:55 PDT 2009,NO_QUERY,TAYLURRx96,my friends think im a total freak when i tell them about youtube and twitter
263290,1986486500,Sun May 31 18:54:05 PDT 2009,NO_QUERY,Noambluypp,omg my friends think im a total freak when i tell them about youtube and twitter
263294,1986488320,Sun May 31 18:54:14 PDT 2009,NO_QUERY,DEWz_PingPong,@jayneelu I didnt know @donniewahlberg and @joeymcintyre was there yet when I twittered that
263444,1986538621,Sun May 31 18:58:36 PDT 2009,NO_QUERY,Marion22,i want to follow andy samberg on twitter i cant find him!!!
263544,1986572691,Sun May 31 19:01:18 PDT 2009,NO_QUERY,WWEISLIFE,oh my gosh dont make her mad she will delete her twitter
263567,1986583777,Sun May 31 19:02:13 PDT 2009,NO_QUERY,icequeenalways,"chely responds to twitters but not txt, i feel unloved"
263601,1986592823,Sun May 31 19:02:54 PDT 2009,NO_QUERY,isweedan,@Ravenandrose I do like that! (Wondered why you weren't tweeting - realized that my twitter client wasn't inputting private tweets  d'oh!)
263707,1986632221,Sun May 31 19:06:23 PDT 2009,NO_QUERY,missmeean,sad twitter is choosing to not give me a profile pic again
263746,1986638439,Sun May 31 19:06:56 PDT 2009,NO_QUERY,darapi,@pollyocheese i got a bunch of twitter followers from ontd..now i have to update and check it all the time  i had fun today!!
263784,1986654593,Sun May 31 19:08:21 PDT 2009,NO_QUERY,matt13691,damn u twitter - my dp is not working
263832,1986664170,Sun May 31 19:09:05 PDT 2009,NO_QUERY,nicolemonicat,Sorry for raping yer twitters.
263841,1986665297,Sun May 31 19:09:10 PDT 2009,NO_QUERY,fastest963,@twitterapi I reset my consumer keys and now I'm getting &quot;Failed to validate oauth signature and token&quot; with the new keys
264018,1986729938,Sun May 31 19:14:15 PDT 2009,NO_QUERY,EmilyB_,"so my BB is done @Toyboxx hooked me up with a Iphone untIl I get a new phone tomorrow..so no bbm,twitterberry or bb email for another day"
264025,1986732516,Sun May 31 19:14:28 PDT 2009,NO_QUERY,stretchinspokes,is a win-mo twitter app that allows you to see the public timeline and search keywords?  tinytwitter won't allow   anyone?
264073,1986751125,Sun May 31 19:16:03 PDT 2009,NO_QUERY,atikastuart,"@dealady im sorry, i forget to write on your facebook and twitter   happy beloved birthday (sorry its soooo late)"
264292,1986827012,Sun May 31 19:22:18 PDT 2009,NO_QUERY,nikkideejay,stupid redwings i cant even watch anymore  lol im going to bedddd nighttt twitter
264652,1986936967,Sun May 31 19:32:25 PDT 2009,NO_QUERY,matt13691,why aren't u working for me twitter
264679,1986941897,Sun May 31 19:32:53 PDT 2009,NO_QUERY,since84,@BrookesMommy518 twitter!!! see u in the am..uughhh
264699,1986945979,Sun May 31 19:33:15 PDT 2009,NO_QUERY,misiaoh,is feeling lonely on twitter
264767,1986966394,Sun May 31 19:35:14 PDT 2009,NO_QUERY,SarahSpe,Surprise last minute attendee for creation is @sambo101 !  He fought for this and cant even twitter it himself cause mom isnt too happy
264897,1988693600,Sun May 31 23:06:14 PDT 2009,NO_QUERY,RacheLyn5485,"@iveeanne I wish he did have twitter, but I don't think he does.   It would have been fun to bully him! LOL"
264898,1988693775,Sun May 31 23:06:16 PDT 2009,NO_QUERY,lilmstiff,"is in L.A.... i'm twittering, but nobody is following me so it doesn't really matter... awww, man."
264901,1988694247,Sun May 31 23:06:20 PDT 2009,NO_QUERY,Jaynice410,Omgosh my twitter fam I neglected u guys all weekend. Sorry
264991,1988712918,Sun May 31 23:09:30 PDT 2009,NO_QUERY,sampark7,does not understand twitter..
265054,1988724147,Sun May 31 23:11:24 PDT 2009,NO_QUERY,teckie,I wasn't around for the twitter spam '09 of ontd.
265087,1988731659,Sun May 31 23:12:39 PDT 2009,NO_QUERY,amsegall,"ah, one has to update twitter from the app on FB, not from FB itself"
265161,1988743204,Sun May 31 23:14:38 PDT 2009,NO_QUERY,lakerjay,Goodnight twitter friends!! The Movie awards was not that great
265174,1988745512,Sun May 31 23:15:02 PDT 2009,NO_QUERY,shaimariie,deleting my twitter..iono wen..jus a heads up for those who care
265196,1988750157,Sun May 31 23:15:50 PDT 2009,NO_QUERY,JosephDenis,How do your change your profile pic on twitter?? Someone respond please.
265230,1988759630,Sun May 31 23:17:33 PDT 2009,NO_QUERY,nata1337,@kirstieburger kirstie add me because for some reason twitter won't let me follow you!
265289,1988774637,Sun May 31 23:20:13 PDT 2009,NO_QUERY,Qingart,@AdaPeck click the link on ecr's twitter. lots of nice places in thanet...but not qing  must do s/thing about that.
265302,1988778063,Sun May 31 23:20:49 PDT 2009,NO_QUERY,nekaneka,It's apparent that Trace doesn't want me here in twitterville
265322,1988781522,Sun May 31 23:21:26 PDT 2009,NO_QUERY,nekaneka,It's apparent that @theycallmeTAP doesn't want me here in twitterville
265324,1988781954,Sun May 31 23:21:31 PDT 2009,NO_QUERY,emb12345,Wondering why my twitter for my I pod isn't working
265328,1988782666,Sun May 31 23:21:39 PDT 2009,NO_QUERY,brendabbailey,"It has been such a busy weekend I forgot to twitter  Sacriligious, indeed!"
265389,1988792905,Sun May 31 23:23:25 PDT 2009,NO_QUERY,SuperSant,is shaking his fist like an old man @ blogs n twitter.plz help me understand these 2 or i might fail one of my course.
265437,1988802383,Sun May 31 23:25:04 PDT 2009,NO_QUERY,B_Tab,I hate that when the weather gets nice all I hear about is shootings on the news or read about it on Chicago news twitter feeds.
265497,1988813917,Sun May 31 23:27:05 PDT 2009,NO_QUERY,SaraBeth15,ahhh my tummy hurts!! I think i ate a little too much at the b-day party..lol so upsetting  Night Night my twitter bugs!!
265556,1988822777,Sun May 31 23:28:40 PDT 2009,NO_QUERY,iSukk,"@T_Diggity dont change ur pic yet tho, twitter is still stuffing up"
265676,1988844146,Sun May 31 23:32:23 PDT 2009,NO_QUERY,justmuti,anyone! tell me the way to use my twitter account!!
265749,1988857885,Sun May 31 23:34:54 PDT 2009,NO_QUERY,riasharma20,trying to search friends over twitter... would anyone be my friend.. as i am feeling alone...
265756,1988859612,Sun May 31 23:35:12 PDT 2009,NO_QUERY,SunshineeKiid,No - one is twittering
265794,1988867879,Sun May 31 23:36:41 PDT 2009,NO_QUERY,reskent,@oidumaztak i swear i wrote back sooner  i should totally be texting &amp;twittering at the same time too
265850,1988878279,Sun May 31 23:38:40 PDT 2009,NO_QUERY,joslinjewels,Etsy treasuries opening in about two hours.  I'll be asleep.  Good luck to those in other time zones.. #etsytwitter
265974,1988903763,Sun May 31 23:43:23 PDT 2009,NO_QUERY,mrs_mcsupergirl,i wish twitter didn't screw up my damn fake twitter page for jon.
266112,1988931803,Sun May 31 23:48:36 PDT 2009,NO_QUERY,waaaida,194 updates. must keep twittering!
266162,1988940968,Sun May 31 23:50:20 PDT 2009,NO_QUERY,dacort,@twitterapi Ignore that last tweet - just caught the group thread re: deprecation of those elements. Bummer.
266217,1988950389,Sun May 31 23:52:09 PDT 2009,NO_QUERY,seansofresh,@twitter y'all gat a wybe wid me still...y cant i upload a pic or background pic
