row,id,date,query,handle,tweet
1004971,1880467092,Fri May 22 01:20:45 PDT 2009,NO_QUERY,dloxbella,so im finally joining the twitter world..only cause lauren wanted me to make one
1005021,1880469035,Fri May 22 01:21:10 PDT 2009,NO_QUERY,MoMoBelfast,Mobile Monday Belfast is twittering
1005068,1880476459,Fri May 22 01:22:47 PDT 2009,NO_QUERY,BreatheSuccexy,@michaelmagical now you do justice to your twitter name.
1005141,1880484038,Fri May 22 01:24:25 PDT 2009,NO_QUERY,Johelle_xo,ready and waiting to leave for Butlins. couldnt resist signing into twitter before i left. haha  byebyee until Monday!
1005262,1880495027,Fri May 22 01:26:46 PDT 2009,NO_QUERY,aidenlove,my head is ringing. still getting to know twitter and facebook.
1005302,1880496865,Fri May 22 01:27:10 PDT 2009,NO_QUERY,ralpharama,"Have a twitter friend clear out today.  If 1. You're *real*, 2. Following me, and 3. I'm not following you back... then drop me a message"
1005348,1880504345,Fri May 22 01:28:48 PDT 2009,NO_QUERY,kdaly100,@NiallHarbison if you need help just shout that is what twitterville is for
1005403,1880506412,Fri May 22 01:29:16 PDT 2009,NO_QUERY,iPhoneFuzzball,Fuzzball is more fun than True Life  http://fuzz-ball.com/twitter
1005413,1880506785,Fri May 22 01:29:22 PDT 2009,NO_QUERY,duffylovesmusic,mooorning twitterwolrd  have a nice day
1005460,1880513719,Fri May 22 01:30:48 PDT 2009,NO_QUERY,PhoeBEEmay,"i love rain.  warm with the heater, twittering away, got my pashmena scarf and neighbours is just about on"
1005498,1880515938,Fri May 22 01:31:16 PDT 2009,NO_QUERY,VioletsCRUK,Two of my fave twitter gals...us three have a giggle!! @glasgowlassy @karen230683 #followfriday
1005511,1880521508,Fri May 22 01:32:29 PDT 2009,NO_QUERY,bearyartcraze,@niantode hehe' that's great digs  Bati ayu kay gamay pa ko kaila sa twitter
1005530,1880522543,Fri May 22 01:32:43 PDT 2009,NO_QUERY,_unicorn,"@lorna1304 HEY! i have twitter, follow me  kendra xx"
1005569,1880524383,Fri May 22 01:33:06 PDT 2009,NO_QUERY,Malvi87,is trying to figure what the twitter craze is all about!
1005654,1880532689,Fri May 22 01:34:51 PDT 2009,NO_QUERY,MojoMum,@itriver hey Suze here. Gonna stream your twitter for updates  Good thinkin
1005657,1880532831,Fri May 22 01:34:53 PDT 2009,NO_QUERY,bearyartcraze,@Daryllicious Hahah'  daghan na masscom sa twitter?
1005762,1880543055,Fri May 22 01:37:06 PDT 2009,NO_QUERY,LineNygaard,Good morning twitters
1005853,1880552244,Fri May 22 01:39:04 PDT 2009,NO_QUERY,gangane,"@inesirawan inees , ada twitter juga tooh hahaha"
1005897,1880553777,Fri May 22 01:39:25 PDT 2009,NO_QUERY,Lindsey_Beverly,"http://twitpic.com/5ojr9 - So I think my best friend Leah should get twitter, right?"
1006058,1880572053,Fri May 22 01:43:13 PDT 2009,NO_QUERY,wpdude,#feckitfriday grrrr cannot be bothered with twitter - who's up for that?
1006067,1880572451,Fri May 22 01:43:18 PDT 2009,NO_QUERY,rozz3r,@DavidMcSherry Welcome to twitter btw. Big FB fan here
1006104,1880579381,Fri May 22 01:44:48 PDT 2009,NO_QUERY,breakfasttweets,"sovmorgon, but now Iï¿½m awake - breakfast-time  http://twitter.com/necktergalen/statuses/1880578423"
1006144,1880581103,Fri May 22 01:45:09 PDT 2009,NO_QUERY,dejaycee,@harrietDC has hi-jacked djc's iphone and twitter  hullo all
1006172,1880582258,Fri May 22 01:45:24 PDT 2009,NO_QUERY,sameenr,@taylorswift13 hi taylor! i'm new on twitter and i just wanted to tell you that i'm a big fan of yours!  i love your songs!
1006186,1880587252,Fri May 22 01:46:29 PDT 2009,NO_QUERY,Megab_xox,"I like helping out twitter noobs, who dont know how to use twitter, and laugh at the same time"
1006197,1880587704,Fri May 22 01:46:35 PDT 2009,NO_QUERY,giedrius,"@sethsimonds I doubt you want to see all sponsored tweet spam  Just search for magpie , twitterads or similar...."
1006235,1880589342,Fri May 22 01:46:56 PDT 2009,NO_QUERY,robpyrah,awesome p-take of twitter at bottom of b3ta.com
1006285,1880597888,Fri May 22 01:48:49 PDT 2009,NO_QUERY,breakfasttweets,i really want to try poaching my egg for breakfast it looks cool  http://twitter.com/Anchhh/statuses/1880575391
1006293,1880598225,Fri May 22 01:48:54 PDT 2009,NO_QUERY,Meganclarehaber,http://twitpic.com/5ojz8 - From jimmy Carrs twitter  LOVE HIM (L)
1006304,1880598723,Fri May 22 01:49:02 PDT 2009,NO_QUERY,HeyItsSara,Good Moro Twitter!! Enjoying today! gonna make a music video then work on my twitter vid  check out Parry Gripp too!
1006442,1880609035,Fri May 22 01:51:12 PDT 2009,NO_QUERY,idk1402,is just twittering
1006480,1880615456,Fri May 22 01:52:39 PDT 2009,NO_QUERY,breakfasttweets,Havinnn Breakfast! then goin shoppin  x http://twitter.com/Ashleighh12/statuses/1880570734
1006521,1880617408,Fri May 22 01:53:07 PDT 2009,NO_QUERY,seikatsu,nevermind the last tweets - twitter4skype just published my attempts to remember it's command syntax...
1006536,1880618024,Fri May 22 01:53:16 PDT 2009,NO_QUERY,stillcrazyang,good morning twitterworld! another beautiful day off work  will go for another longer ride on my bike - have a great day yourselves!
1006577,1880624816,Fri May 22 01:54:46 PDT 2009,NO_QUERY,jjude,@salilravindran: is #igate on twitter? I saw one as igate_west... why would they bring their divisions onto twitter?
1006671,1880633153,Fri May 22 01:56:35 PDT 2009,NO_QUERY,sodm_ru,22 may 2009 --- I am in twitter
1006686,1880633818,Fri May 22 01:56:45 PDT 2009,NO_QUERY,chie13,"to help promote Wonder Girls, you can be a fan of them on myspace &amp; facebook, you can also follow the Wonder Girls on twitter.."
1006803,1880644150,Fri May 22 01:59:03 PDT 2009,NO_QUERY,sarahlovesmicky,Loving @danettechan @asleepylee  and ISSIE. If she would just get her arse on twitter.
1006805,1880644243,Fri May 22 01:59:04 PDT 2009,NO_QUERY,euphorialuv,welcome @sassydolphin to my twitter mad world
1006821,1880644906,Fri May 22 01:59:12 PDT 2009,NO_QUERY,pete_white,@fhoke - really liking the twitter themes mate
1006836,1880645449,Fri May 22 01:59:20 PDT 2009,NO_QUERY,xhark,@pyrou Welcome sur twitter  Pense ï¿½ choisir un avatar !
1006909,1880654316,Fri May 22 02:01:01 PDT 2009,NO_QUERY,paulschraven,Just got my twitter acc. I like it  But i dont have to much to tell at the moment as I am at home lying in my bed
1006980,1880663464,Fri May 22 02:02:55 PDT 2009,NO_QUERY,damonwidjaja,"Finally, let's see if twittering will become part of my day"
1006985,1880663618,Fri May 22 02:02:57 PDT 2009,NO_QUERY,babsytababsy,"@neszreyes welcome to twitter, best!"
1006996,1880664165,Fri May 22 02:03:04 PDT 2009,NO_QUERY,SherletaG,"In loving others, I find it easier to love who I am!  ps I love my twitter community!"
1007066,1880672056,Fri May 22 02:04:47 PDT 2009,NO_QUERY,Electrictia,@melrivers you crack me up mel thanks for ur twitter messages sometimes.  aloha tia
1007106,1880673837,Fri May 22 02:05:09 PDT 2009,NO_QUERY,ernestcustodio,welcomes @laudino to the twitterworld!
1007318,1880692789,Fri May 22 02:09:23 PDT 2009,NO_QUERY,Oozia,i m trying to figure out twitter....
1007353,1880699002,Fri May 22 02:10:44 PDT 2009,NO_QUERY,Buzzyboo,@stonesimon haha. no sorry i wasn't on twitter for abit. yaa i love soaps. not as addicted as i used to be. but still love em
1007493,1880710115,Fri May 22 02:13:12 PDT 2009,NO_QUERY,enamoredsoul,"Ok beloved twitter friends,I'm done for the night &amp; will excuse myself this #FollowFriday,coz I have a busy day ahead-but i love u all"
1007495,1880710250,Fri May 22 02:13:14 PDT 2009,NO_QUERY,nadhiyamali,"@vikaskumar i donno but i m addicted to both, more to twitter  ;)"
1007540,1880717345,Fri May 22 02:14:51 PDT 2009,NO_QUERY,oliverg,"@TimSK have a 15 min twitter thing soon too, plse make sure to @me Ur tpps/info"
1007560,1880718417,Fri May 22 02:15:03 PDT 2009,NO_QUERY,hazeldb,gnite twitter...the ice mocha i drank is not really working cya'lls in the morning
1007652,1880727165,Fri May 22 02:16:56 PDT 2009,NO_QUERY,BlueEyed_Cat,Gonna log onto my newer account on twitter web  #andyclemmensen #bradiewebb #shaundiviney #andyclemmensen #bradiewebb #shaundiviney
1007675,1880728023,Fri May 22 02:17:07 PDT 2009,NO_QUERY,Guy03,I just joined twitter!
1007745,1880735916,Fri May 22 02:18:56 PDT 2009,NO_QUERY,Dutchrudder,Please follow my twitter dad @trevward he really needs 2 go spec savers &amp; he's not a full loaf but I fucking love him
1007766,1880737012,Fri May 22 02:19:11 PDT 2009,NO_QUERY,sean2461,@RachieAnne101 haha finally took the plunge and decided to get on twitter! yay!  Im guessing you had a hard time finding a screen name
1007797,1880738153,Fri May 22 02:19:26 PDT 2009,NO_QUERY,lilianerausch,"@Donnette check out http://www.twittermagazine.blogspot.com (if not okay i will erase ofcourse, but i do mean well!"
1007812,1880738838,Fri May 22 02:19:35 PDT 2009,NO_QUERY,czasuzara,convincing shicara to join twitter. ahaha.
1007825,1880744254,Fri May 22 02:20:41 PDT 2009,NO_QUERY,shellsdraai,@Rob_Vember you really ARE addicted to twitter arent you?
1007836,1880744645,Fri May 22 02:20:46 PDT 2009,NO_QUERY,vanekody,back to twitter again.still waiting for &quot;the summit&quot;
1007887,1880746960,Fri May 22 02:21:16 PDT 2009,NO_QUERY,RudeP,Just got off the phone wit the girl Bestie  good night twitterz Rude P  Rude P
1007990,1880756607,Fri May 22 02:23:28 PDT 2009,NO_QUERY,milliestafford,SOMEONE TEACH ME!!! how do i use twitter from my blackberry i want to do &quot;twitterberry&quot; but don't know how! help  xx
1008019,1880762570,Fri May 22 02:24:48 PDT 2009,NO_QUERY,Susanbish,@moonfrye .. I think your seriouly addicted to this twitter!!!  ha ha!  And I thought I was bad.
1008063,1880764400,Fri May 22 02:25:12 PDT 2009,NO_QUERY,Sara7x,@yelyahwilliams gotta love it when you leave crap behind...haha oh and welcome to twitter
1008127,1880771478,Fri May 22 02:26:49 PDT 2009,NO_QUERY,krist0ph3r,"turned the volume up too high to hear my phone's beeps. guess I might as well turn off twitter, switch it off and let it charge. toodles!"
1008146,1880772160,Fri May 22 02:26:59 PDT 2009,NO_QUERY,jamieday,"@Wossy had a dream you twittered me back after me @ing you y'day, when you start have tweams (twitter dreams) time to calm it i think  x"
1008192,1880774275,Fri May 22 02:27:25 PDT 2009,NO_QUERY,taliadiblasio,Happy Friday you twitters- the long weekend here we come!!!
1008203,1880775050,Fri May 22 02:27:36 PDT 2009,NO_QUERY,LittlePhoenixGb,"Coding a cool css, to format the php twitter script"
1008209,1880775565,Fri May 22 02:27:43 PDT 2009,NO_QUERY,tamaki_kawaii,hello  im very bored and twitter is allowed in my school so i will use it for the time being  xx
1008212,1880781455,Fri May 22 02:29:02 PDT 2009,NO_QUERY,Pebbles_101,@_claragh__b_ wel hows life on twitter? happy twittering.... tweet tweet  xxxx
1008219,1880781600,Fri May 22 02:29:03 PDT 2009,NO_QUERY,dublipartners,Just changed my twitter picture. I think it looks cute
1008295,1880784371,Fri May 22 02:29:41 PDT 2009,NO_QUERY,Marcel_F,back on twitter
1008450,1880801449,Fri May 22 02:33:18 PDT 2009,NO_QUERY,sxyblkmn,sleep comes for us all. goodnight twitter-land!
1008523,1880809616,Fri May 22 02:35:03 PDT 2009,NO_QUERY,vtmelj,@twittershenka Good Morning!  I've enjoyed having your fiance here on Daybreak!
1008586,1880812455,Fri May 22 02:35:37 PDT 2009,NO_QUERY,Psy2k,"After using twitterrific for about 8 months, I finally switched to Tweetie  Using twitterrific on my iPhone though, version 2.0 rocks!"
1008615,1880819430,Fri May 22 02:37:05 PDT 2009,NO_QUERY,notytony,@manuscrypts hehe yeah seen this! There are so many!  @nikhilnarayanan also knows. Pulli twitter-il maanyan chamayukayanu.
1008616,1880819433,Fri May 22 02:37:05 PDT 2009,NO_QUERY,robert_watson,@denwomfg eek! was it that bad? On second thoughts don't answer that .. at least not on twitter
1008915,1880848919,Fri May 22 02:43:19 PDT 2009,NO_QUERY,PattyLim,"just click on the link in my profile here on twitter , just before the bio thing."
1008949,1880850366,Fri May 22 02:43:36 PDT 2009,NO_QUERY,shannnn,"I think she missed sleeping with me too, cause she's purring like crazy  haha. don't make fun of me cause I twitter about my cat!"
1008971,1880856943,Fri May 22 02:45:00 PDT 2009,NO_QUERY,rockloveroll,trying out twitter
1009118,1880868798,Fri May 22 02:47:29 PDT 2009,NO_QUERY,poppitsherface,"@yelyahwilliams Oh gosh, cannot believe you have a twitter. Coolio"
1009179,1880876313,Fri May 22 02:49:07 PDT 2009,NO_QUERY,michelleinglis,is twittering
1009223,1880878080,Fri May 22 02:49:31 PDT 2009,NO_QUERY,lilianerausch,@Mygoalsbuddy wow.. thank you for that one and email y'day. check out http://www.twittermagazine.blogspot.com!
1009237,1880878780,Fri May 22 02:49:40 PDT 2009,NO_QUERY,MizTigga,Early morning meeting!! Yippie!! Still raining here...I might as well just give up on it ever ending! Besos twitters!! Happy Friday
1009270,1880885760,Fri May 22 02:51:08 PDT 2009,NO_QUERY,gpmarciak,"@yelyahwilliams hey hayley, youre making a twitter acc now! paramore'll go to japan in august, how about indonesia ? please come"
1009331,1880888255,Fri May 22 02:51:40 PDT 2009,NO_QUERY,AshaV,I'm pretty tired.. Night twitterbugs
1009336,1880888366,Fri May 22 02:51:42 PDT 2009,NO_QUERY,seonaidm,Just hooked up twitter on my mobile  checking if it works
1009347,1880888733,Fri May 22 02:51:47 PDT 2009,NO_QUERY,BastetAsshur,@chilled1977 @holdemtalkradio  #FF  in twitterverse
1009363,1880894703,Fri May 22 02:53:04 PDT 2009,NO_QUERY,zooor,@Ices24 oh and how do i put my Twitter on my blog?  heeeehe! my twitter tutor. hahaha
1009369,1880894972,Fri May 22 02:53:07 PDT 2009,NO_QUERY,WoNoJo,"@karcy_r @syazaliyana guess, we shouldn't be eating while twittering with the laptop kot..."
1009395,1880896148,Fri May 22 02:53:22 PDT 2009,NO_QUERY,nearerdark,"@Fatzers it's a shame that there doesn't seem to be a genuine official Nokia twitter. It's an ace vid, which should have lots of viewers"
1009397,1880896229,Fri May 22 02:53:24 PDT 2009,NO_QUERY,AmyTheFailWhale,Whoop I can twitter in art  CHUFT!!!!! It obviously prefers art to maths
1009406,1880896349,Fri May 22 02:53:24 PDT 2009,NO_QUERY,Jon_Kleiven,"@obdormio Well, that's a relief! Here I was, thinking you were twittering from the can!"
1009416,1880896742,Fri May 22 02:53:31 PDT 2009,NO_QUERY,tbimages,"... I recommend you, you recommend me, we all advertise together  Is twitter loosing its focus?"
1009459,1880903856,Fri May 22 02:55:03 PDT 2009,NO_QUERY,imba,#followfriday introducing you to @Netra.. ermm she doesn't need an intro  She is the queen of twitter!!
1009478,1880904667,Fri May 22 02:55:13 PDT 2009,NO_QUERY,emiletsdance,@screamamyyfire it would be so much easier to get a phone with internet or a twitter application
1009551,1880907647,Fri May 22 02:55:51 PDT 2009,NO_QUERY,authorchristine,I love twitter.  I don't ask or expect to get answers from people.  Its just the thoughts of a person interested in people.
1009563,1880913944,Fri May 22 02:57:08 PDT 2009,NO_QUERY,aimizubouken,@abdullatef No..she using Yahoo messenger..hehe..she's not interested in twitter
1009604,1880915801,Fri May 22 02:57:31 PDT 2009,NO_QUERY,loppanz,@LifelineReader Your twittering is very helpful itself!  I'm curious about how to learn palm reading.
1009616,1880916267,Fri May 22 02:57:37 PDT 2009,NO_QUERY,nathaliekaplani,"hello all twitter ppl  I'm back, moahahaha ;)"
1009619,1880916410,Fri May 22 02:57:39 PDT 2009,NO_QUERY,heartbreakingal,"Dear blog and twitter (and work), sorry about the summary desertion. I have returned to my senses."
1009646,1880917381,Fri May 22 02:57:52 PDT 2009,NO_QUERY,timbo1083,@dmclain55 ubertwitter is better.  Slacker is better.  And of course workexpress
1009708,1880925044,Fri May 22 02:59:30 PDT 2009,NO_QUERY,RosieBrooks,"@jono1980 No way!!! She wants to love me whaooo whaooo oo oo!  how the birthday going? Wrote wishes on yr fb, not twitter"
1009710,1880925088,Fri May 22 02:59:31 PDT 2009,NO_QUERY,kolmedee,@keanoidd cheerp up doll  your twitter friends will always be here praying for your wellness.
1009713,1880925318,Fri May 22 02:59:34 PDT 2009,NO_QUERY,karenstrunks,@gabysslave I've missed everyone too! At least I can keep in touch with twitter. Yay!
1009731,1880926220,Fri May 22 02:59:45 PDT 2009,NO_QUERY,rhianndeepee,"jodi is also uncool for not having twitter, but i do love her"
1009783,1880934981,Fri May 22 03:01:21 PDT 2009,NO_QUERY,Tetrapetalous,@One_Call Hey how r you? Do you guys have your own twitter accounts?Plz let me know
1009840,1880937141,Fri May 22 03:01:47 PDT 2009,NO_QUERY,belindahodson,@1jaredPADALECKI hey jared great to have you on twitter you've made my day
1009853,1880943968,Fri May 22 03:03:11 PDT 2009,NO_QUERY,aleksander_22,I'm stuck with twitter wheter i like it or not. I'm back
1009874,1880944774,Fri May 22 03:03:20 PDT 2009,NO_QUERY,shaundiviney,haha yew im #1  fanks kids  so i guess im a twitter whore now haha
1009921,1880946544,Fri May 22 03:03:42 PDT 2009,NO_QUERY,nirinda,is on twitter yay
1009938,1880947345,Fri May 22 03:03:52 PDT 2009,NO_QUERY,Tegs03,@shaundiviney your first on trending topics haha the king of twitter  xx
1010021,1880956537,Fri May 22 03:05:49 PDT 2009,NO_QUERY,alangoodenough,@JULIE_MOORE nooo! It's so much more fun imagining you twittering naked!!
1010052,1880963511,Fri May 22 03:07:16 PDT 2009,NO_QUERY,siovene,@DonaElla a twitter friend from Belgium said they study VB6 at school. The new post is coming in less than 2h
1010063,1880963964,Fri May 22 03:07:22 PDT 2009,NO_QUERY,lablii,",good evening twitterers! dinner time!  how's your day?? gbu."
1010073,1880964428,Fri May 22 03:07:28 PDT 2009,NO_QUERY,danihess,"@remosteuble aaa welcome, in our nice and little twitter-community"
1010097,1880965398,Fri May 22 03:07:41 PDT 2009,NO_QUERY,aZzehSShezZa,@shaundiviney Yes you are shaun #shaundiviney the twitterwhore
1010144,1880972740,Fri May 22 03:09:16 PDT 2009,NO_QUERY,Absynnia,joining twitter
1010171,1880973586,Fri May 22 03:09:28 PDT 2009,NO_QUERY,Allyxwithlove,"Welcome @courtneyact to twitter. or should i say, welcome to ur new addiction"
1010337,1880991197,Fri May 22 03:13:14 PDT 2009,NO_QUERY,barbiesands,@thekeithchegwin Hi Keith..just a new twitter and wanted to say 'hello'. Have a great weekend..
1010358,1880992356,Fri May 22 03:13:29 PDT 2009,NO_QUERY,KatyPerry707,"I'm hungry! =/ To promote my twitter, I'm giving my first 3,000 followers a surprise present! Follow me and check your messages"
1010422,1881000603,Fri May 22 03:15:11 PDT 2009,NO_QUERY,imba,#followfriday introducing you to @peppysophia. She has awarded me a chrono watch for a twitter contest!!
1010544,1881011045,Fri May 22 03:17:25 PDT 2009,NO_QUERY,roMetallman,I really hate twitter... i don't know what i'm doing here
1010554,1881011504,Fri May 22 03:17:31 PDT 2009,NO_QUERY,rahul_sk,Looking for the best and most cost-effective way to access twitter from a Nokia phone... suggestions welcome
1010560,1881011805,Fri May 22 03:17:35 PDT 2009,NO_QUERY,lablii,i'll update on twitter later.. im online right now!  come'on lets chat!
1010580,1881012687,Fri May 22 03:17:48 PDT 2009,NO_QUERY,saurabh,@twilightfairy I follow 506 till @twitter counted last. Recommend some ..
1010662,1881021698,Fri May 22 03:19:44 PDT 2009,NO_QUERY,snarayan,@CtrlSDatacenter my pleasure. Hope to receive good service from you guys and nice to see you on twitter.
1010718,1881029486,Fri May 22 03:21:20 PDT 2009,NO_QUERY,pizzalover89,@Makorani hahahaha...im kinda getting addicted to twitter...i really have to revise for tmws test but still im here on twitter
1010724,1881029899,Fri May 22 03:21:25 PDT 2009,NO_QUERY,pepppapig,new twitter
1010758,1881031377,Fri May 22 03:21:44 PDT 2009,NO_QUERY,andypandyjones,is liking his twitter theme. HOLIDAY TIMES
1010887,1881042245,Fri May 22 03:24:02 PDT 2009,NO_QUERY,adityarao310,@aruntp nahh man. It says BLOW ME. with a female anime on the right with a very wide mouth??  #twitter
1010909,1881048100,Fri May 22 03:25:18 PDT 2009,NO_QUERY,tarranti,Aren't we forgetting someone? #followfriday @clovermai x (via @AngryBritain)  &lt; Welcome to the twitterati
1010937,1881049267,Fri May 22 03:25:33 PDT 2009,NO_QUERY,notsokewl,@coolmiss22 hey joanne  should i welcome you here in twitter )
1010999,1881057591,Fri May 22 03:27:19 PDT 2009,NO_QUERY,KatyPerry675,"I'm tired =/ Buttt to promote my twitter, I'm giving 3,000 followers a surprise Katy Perry present! Follow me and check your messages"
1011021,1881058213,Fri May 22 03:27:27 PDT 2009,NO_QUERY,aprilbirdy,heeyy twitterworld  going for a chinese inabit with laurice.
1011046,1881059596,Fri May 22 03:27:44 PDT 2009,NO_QUERY,tiffanysabrina,anyone have a twitter peep thats works in fashion? hook me up please
1011061,1881060080,Fri May 22 03:27:51 PDT 2009,NO_QUERY,windows7forums,"Has managed to upload a background to twitter, after 20 attempts! Need to get some content on here now"
1011070,1881060596,Fri May 22 03:27:58 PDT 2009,NO_QUERY,NicoleArcano,@redallisonblack i love your new twitter background.  Sorry for the multiple replies. Haha.
1011119,1881067814,Fri May 22 03:29:31 PDT 2009,NO_QUERY,KatyPerry812,"Hey erraybody =p What's up? To promote my twitter, I'm giving you all free Katy Perry ringtones! Follow me to get them"
1011126,1881068007,Fri May 22 03:29:33 PDT 2009,NO_QUERY,crighopekn1ght,hello twitters
1011192,1881077237,Fri May 22 03:31:20 PDT 2009,NO_QUERY,chhavi,it's a good thing my clients don't follow me on twitter and see how productive i'm being
1011217,1881078354,Fri May 22 03:31:34 PDT 2009,NO_QUERY,arnteriksen,"@StaciJShelton Yeah, I know... really love hangin' out here in twitterville."
1011266,1881080220,Fri May 22 03:31:58 PDT 2009,NO_QUERY,fluffywelshshee,"Oh dear, according to happytweet am not a happy twitter"
1011370,1881097036,Fri May 22 03:35:25 PDT 2009,NO_QUERY,IdaBagusTito,Dizzy with twitter  happy sabbath all
1011454,1881099899,Fri May 22 03:36:00 PDT 2009,NO_QUERY,MYTOYBOXMUSIC,"@ EVERYONE i have just realised how twitter works, that if i click @mytoybox it shows what you have said about/or to me  xxx"
1011473,1881106374,Fri May 22 03:37:19 PDT 2009,NO_QUERY,kimcurrin83,"@DayleRobyn cool i'm a following them all... teach me oh wise one, i'm still not getting twitter..."
1011580,1881117074,Fri May 22 03:39:33 PDT 2009,NO_QUERY,x__lee,@dancer_4eva hahaha WHAT ARE THE QUESTIONS PEOPLE!   lozziee you know you can reply to peoples twitter updates  yess stupid essay grrrr
1011590,1881117589,Fri May 22 03:39:39 PDT 2009,NO_QUERY,KatyPerry640,"I'm hungry! =/ To promote my twitter, I'm giving my first 3,000 followers a surprise present! Follow me and check your messages"
1011637,1881119291,Fri May 22 03:40:01 PDT 2009,NO_QUERY,goga_zr,now twittering from google toolbar  niceee
1011656,1881120035,Fri May 22 03:40:08 PDT 2009,NO_QUERY,KatyPerry235,"Hey erraybody =p What's up? To promote my twitter, I'm giving you all free Katy Perry ringtones! Follow me to get them"
1011690,1881128030,Fri May 22 03:41:40 PDT 2009,NO_QUERY,tadhgk,Considering changing my twitter account name to something people can actually pronounce  Suggestions?
1011742,1881129853,Fri May 22 03:42:02 PDT 2009,NO_QUERY,daniliciousness,"@laenij I only just read this tweet  just mark being depressing, I hope he actually did delete his twitter like he told me..."
1011767,1881137226,Fri May 22 03:43:31 PDT 2009,NO_QUERY,aprilyim,@yateoh Hello twitter noob  What phone do u have at the moment? tweet me via web 1st lah
1011805,1881138673,Fri May 22 03:43:48 PDT 2009,NO_QUERY,DreamNetJade,Good morning twitterville
1011812,1881139120,Fri May 22 03:43:53 PDT 2009,NO_QUERY,x__lee,"im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya."
1011816,1881139229,Fri May 22 03:43:55 PDT 2009,NO_QUERY,jessizakool,"@noangelvfc 5 hmm. O yes, McFly, it's more ha, but eh doing it on twitter DDDDDDDDD I'm cool. O I shall tell you later"
1011831,1881139923,Fri May 22 03:44:03 PDT 2009,NO_QUERY,rikahearts,@kristenstewart9 hey kristen. im such a big fan of you. is this your official twitter?
1011873,1881147636,Fri May 22 03:45:31 PDT 2009,NO_QUERY,iPhoneFuzzball,All I hear people talking about is Fuzzball and Adam Lambert  http://fuzz-ball.com/twitter
1012017,1881159942,Fri May 22 03:48:01 PDT 2009,NO_QUERY,rajatarora,I stayed away from twitter for nearly half a year! Who can believe that?
1012080,1881168973,Fri May 22 03:49:49 PDT 2009,NO_QUERY,Riddellio,"Has just got twitter, and has no idea what to do..  exciting stuff"
1012113,1881170432,Fri May 22 03:50:04 PDT 2009,NO_QUERY,InFaMoUsHeRo,@RealWizKhalifa i wonder if you and sledgren ever 3somed a groupie. even if you did you wouldnt say on twitter but thatd be gangsta
1012115,1881170480,Fri May 22 03:50:05 PDT 2009,NO_QUERY,eightsquared,Just signed up for my twitter account and now having a nose around
1012147,1881178122,Fri May 22 03:51:35 PDT 2009,NO_QUERY,iPhoneFuzzball,Which is better: Fuzzball or Memorial Day  http://fuzz-ball.com/twitter
1012227,1881186931,Fri May 22 03:53:22 PDT 2009,NO_QUERY,vrthejas,@Bharghav Welcome to twitter.
1012274,1881189121,Fri May 22 03:53:50 PDT 2009,NO_QUERY,eztarbright,Discovering new twitter backgrounds
1012341,1881198209,Fri May 22 03:55:40 PDT 2009,NO_QUERY,_echo,Just heading to sleep. @firebird06 is snoring. @GizKitty is at my feet. @diagnosed is in @stickykeys old room and Mathias has no twitter.
1012349,1881198465,Fri May 22 03:55:43 PDT 2009,NO_QUERY,nsobe,Wow lots of interesting stuff on twitter and facebook. But gotta do some other work now.... Dull day in Yaxley  but warm
1012368,1881199145,Fri May 22 03:55:51 PDT 2009,NO_QUERY,AJlovesmusic,"dear twitter, i hate everyone."
1012383,1881199815,Fri May 22 03:56:00 PDT 2009,NO_QUERY,weeelady,Gosh I had a life before twitter LOL. Must go do some shopping. Tweet later. Enjoy your day whatever you're doing.
1012413,1881200855,Fri May 22 03:56:11 PDT 2009,NO_QUERY,blacktar,"@blacktar @hukl cool, now two nerds i know personally and didn't know each other previously have connected via twitter  (via @tomlazar)"
1012441,1881208522,Fri May 22 03:57:44 PDT 2009,NO_QUERY,goleigh,getting started on twitter  going for a trail run with friends
1012464,1881209426,Fri May 22 03:57:55 PDT 2009,NO_QUERY,paninicompany,25% off all subs all week long! Just mention twitter
1012536,1881218438,Fri May 22 03:59:43 PDT 2009,NO_QUERY,AtheistBlogger,"If you have a Nokia smartphone, jibjib is by far the best twitter client for it. Supports twitpic directly from the camera  #JAFFACAKES"
1012556,1881219296,Fri May 22 03:59:53 PDT 2009,NO_QUERY,BrianAThomas,"I upgraded BrianAThomas.com, new look and finally a new version of WordPress... oh, and now twitter enhanced."
1012619,1881229701,Fri May 22 04:01:39 PDT 2009,NO_QUERY,ValentinesTour,@emmaclairesmyth Jonathan Ansell now on Twitter  http://twitter.com/jonathanansell
1012694,1881232543,Fri May 22 04:02:11 PDT 2009,NO_QUERY,anthonyaquino,The sun woke me up. My laptop was beside me so now I'm on twitter. Then I looked outside. I said it was nice. Its going to be a good day.
1012814,1881250420,Fri May 22 04:05:36 PDT 2009,NO_QUERY,XxXmarciemaeXxX,hmm...just sitting here waiting for school to start...haha my life isn't even exciting enuf for twitter lol
1012827,1881251482,Fri May 22 04:05:49 PDT 2009,NO_QUERY,infamuzgracie,Morning twitters!..driving to mami in law to work then back in bed with hubby..
1012836,1881251775,Fri May 22 04:05:53 PDT 2009,NO_QUERY,kricket_rc234,hellooo twitterlandia....hope you all didn't miss me too much  *sniff* *sniff* dang this cold.
